InvoiceID,Date,CustomerID,CustomerCategory,CustomerState,CoffeeOrigin,Quantity_lbs,UnitPrice,COGS_per_unit,Sales,TotalCOGS,GrossMargin
INV-11309,2023-11-23,CUST-288,Online,TX,Guatemala,35,28.73,17.41,1005.55,609.35,396.2
INV-11310,2023-04-10,CUST-881,Retail,FL,Vietnam,14,24.63,15.63,344.82,218.82,126.0
INV-11311,2023-10-11,CUST-483,Retail,WA,Colombia,31,20.74,10.81,642.94,335.11,307.83
INV-11312,2023-10-02,CUST-567,Online,FL,Guatemala,43,15.42,6.56,663.06,282.08,380.98
INV-11313,2023-01-28,CUST-526,Retail,WA,Ethiopia,31,17.07,9.78,529.17,303.18,225.99
INV-11314,2023-12-24,CUST-288,Retail,TX,Colombia,47,26.21,15.77,1231.87,741.19,490.68
INV-11315,2023-11-16,CUST-902,Online,CA,Ethiopia,48,27.87,12.91,1337.76,619.68,718.08
INV-11316,2023-05-06,CUST-655,Wholesale,TX,Costa Rica,301,16.62,11.39,5002.62,3428.39,1574.23
INV-11317,2023-09-07,CUST-343,Online,WA,Vietnam,11,18.22,9.14,200.42,100.54,99.88
INV-11318,2023-01-18,CUST-485,Retail,NY,Costa Rica,22,23.03,9.63,506.66,211.86,294.8
INV-11319,2023-06-28,CUST-209,Wholesale,NY,Vietnam,26,18.34,10.99,476.84,285.74,191.1
INV-11320,2023-04-06,CUST-303,Wholesale,FL,Colombia,70,16.23,8.58,1136.1,600.6,535.5
INV-11321,2023-03-03,CUST-813,Retail,NY,Brazil,11,21.41,11.16,235.51,122.76,112.75
INV-11322,2023-01-01,CUST-105,Retail,FL,Costa Rica,2,24.9,12.51,49.8,25.02,24.78
INV-11323,2023-02-13,CUST-378,Retail,IL,Brazil,50,27.26,15.24,1363.0,762.0,601.0
INV-11324,2023-07-23,CUST-669,Online,IL,Costa Rica,28,23.33,11.88,653.24,332.64,320.6
INV-11325,2023-03-31,CUST-744,Retail,FL,Ethiopia,27,16.03,10.11,432.81,272.97,159.84
INV-11326,2023-05-28,CUST-522,Wholesale,NY,Guatemala,55,28.03,14.03,1541.65,771.65,770.0
INV-11327,2023-01-02,CUST-576,Online,TX,Guatemala,44,17.64,10.43,776.16,458.92,317.24
INV-11328,2023-10-06,CUST-859,Retail,TX,Vietnam,19,18.05,9.94,342.95,188.86,154.09
INV-11329,2023-08-31,CUST-581,Online,NY,Colombia,50,28.53,15.43,1426.5,771.5,655.0
INV-11330,2023-04-11,CUST-827,Online,NY,Colombia,13,22.32,9.24,290.16,120.12,170.04
INV-11331,2023-09-18,CUST-815,Wholesale,CA,Colombia,249,22.15,13.15,5515.35,3274.35,2241.0
INV-11332,2023-11-07,CUST-464,Online,WA,Colombia,2,28.0,12.26,56.0,24.52,31.48
INV-11333,2023-08-07,CUST-688,Online,CA,Brazil,34,17.28,10.26,587.52,348.84,238.68
INV-11334,2023-09-04,CUST-296,Retail,NY,Guatemala,37,27.64,13.02,1022.68,481.74,540.94
INV-11335,2023-08-14,CUST-978,Online,WA,Colombia,1,22.07,10.67,22.07,10.67,11.4
INV-11336,2023-12-18,CUST-438,Online,IL,Guatemala,46,19.35,10.0,890.1,460.0,430.1
INV-11337,2023-04-23,CUST-615,Online,NY,Ethiopia,3,20.09,12.09,60.27,36.27,24.0
INV-11338,2023-04-19,CUST-278,Wholesale,IL,Costa Rica,198,23.67,10.4,4686.66,2059.2,2627.46
INV-11339,2023-02-14,CUST-960,Wholesale,NY,Guatemala,411,22.19,15.21,9120.09,6251.31,2868.78
INV-11340,2023-12-27,CUST-151,Online,WA,Guatemala,43,29.37,13.63,1262.91,586.09,676.82
INV-11341,2023-06-20,CUST-600,Wholesale,CA,Costa Rica,270,16.17,9.2,4365.9,2484.0,1881.9
INV-11342,2023-04-16,CUST-322,Wholesale,IL,Vietnam,270,29.76,14.6,8035.2,3942.0,4093.2
INV-11343,2023-05-26,CUST-611,Online,CA,Costa Rica,16,21.24,13.56,339.84,216.96,122.88
INV-11344,2023-10-12,CUST-838,Retail,FL,Costa Rica,3,23.12,9.43,69.36,28.29,41.07
INV-11345,2023-09-27,CUST-496,Wholesale,TX,Ethiopia,401,25.45,13.79,10205.45,5529.79,4675.66
INV-11346,2023-01-21,CUST-356,Online,TX,Guatemala,26,16.18,9.29,420.68,241.54,179.14
INV-11347,2023-05-12,CUST-606,Wholesale,WA,Colombia,392,29.32,12.73,11493.44,4990.16,6503.28
INV-11348,2023-11-30,CUST-152,Retail,IL,Ethiopia,23,15.44,8.81,355.12,202.63,152.49
INV-11349,2023-01-28,CUST-886,Wholesale,FL,Guatemala,202,29.23,17.86,5904.46,3607.72,2296.74
INV-11350,2023-10-31,CUST-756,Retail,IL,Guatemala,36,26.87,14.78,967.32,532.08,435.24
INV-11351,2023-07-04,CUST-796,Retail,TX,Guatemala,33,21.19,10.6,699.27,349.8,349.47
INV-11352,2023-05-16,CUST-526,Online,CA,Ethiopia,33,23.15,10.37,763.95,342.21,421.74
INV-11353,2023-07-14,CUST-298,Online,CA,Guatemala,15,19.77,13.29,296.55,199.35,97.2
INV-11354,2023-04-13,CUST-474,Retail,TX,Costa Rica,8,25.44,16.34,203.52,130.72,72.8
INV-11355,2023-09-15,CUST-802,Retail,TX,Guatemala,29,21.62,13.1,626.98,379.9,247.08
INV-11356,2023-12-29,CUST-245,Retail,IL,Colombia,3,26.81,15.45,80.43,46.35,34.08
INV-11357,2023-06-05,CUST-764,Online,TX,Colombia,33,17.65,9.18,582.45,302.94,279.51
INV-11358,2023-01-04,CUST-346,Online,WA,Ethiopia,15,22.26,12.64,333.9,189.6,144.3
INV-11359,2023-04-23,CUST-332,Wholesale,TX,Vietnam,235,22.52,14.95,5292.2,3513.25,1778.95
INV-11360,2023-09-22,CUST-403,Wholesale,CA,Guatemala,129,22.24,10.09,2868.96,1301.61,1567.35
INV-11361,2023-07-23,CUST-434,Retail,CA,Ethiopia,12,17.7,9.2,212.4,110.4,102.0
INV-11362,2023-12-31,CUST-174,Online,WA,Vietnam,15,18.66,7.62,279.9,114.3,165.6
INV-11363,2023-08-13,CUST-131,Online,CA,Costa Rica,31,21.35,10.8,661.85,334.8,327.05
INV-11364,2023-01-05,CUST-769,Retail,FL,Ethiopia,35,25.08,14.15,877.8,495.25,382.55
INV-11365,2023-02-10,CUST-598,Online,NY,Brazil,40,27.82,17.48,1112.8,699.2,413.6
INV-11366,2023-04-09,CUST-823,Online,FL,Ethiopia,16,19.37,10.43,309.92,166.88,143.04
INV-11367,2023-08-11,CUST-625,Wholesale,FL,Costa Rica,156,22.76,14.38,3550.56,2243.28,1307.28
INV-11368,2023-05-06,CUST-155,Wholesale,CA,Colombia,137,26.03,11.35,3566.11,1554.95,2011.16
INV-11369,2023-04-01,CUST-298,Online,NY,Ethiopia,14,27.46,17.02,384.44,238.28,146.16
INV-11370,2023-05-26,CUST-561,Wholesale,IL,Brazil,496,21.55,12.91,10688.8,6403.36,4285.44
INV-11371,2023-08-28,CUST-283,Wholesale,TX,Vietnam,100,18.61,9.59,1861.0,959.0,902.0
INV-11372,2023-05-03,CUST-672,Retail,WA,Costa Rica,40,20.83,13.97,833.2,558.8,274.4
INV-11373,2023-10-05,CUST-993,Retail,TX,Guatemala,13,15.4,9.22,200.2,119.86,80.34
INV-11374,2023-01-08,CUST-415,Retail,WA,Brazil,17,23.07,14.54,392.19,247.18,145.01
INV-11375,2023-08-09,CUST-925,Wholesale,CA,Colombia,270,15.41,10.67,4160.7,2880.9,1279.8
INV-11376,2023-08-10,CUST-988,Retail,IL,Brazil,40,21.92,12.74,876.8,509.6,367.2
INV-11377,2023-11-18,CUST-149,Online,TX,Guatemala,19,23.12,10.82,439.28,205.58,233.7
INV-11378,2023-05-07,CUST-419,Wholesale,FL,Brazil,323,16.47,9.18,5319.81,2965.14,2354.67
INV-11379,2023-03-18,CUST-371,Online,WA,Vietnam,31,28.52,16.05,884.12,497.55,386.57
INV-11380,2023-05-18,CUST-796,Retail,IL,Costa Rica,9,25.45,12.36,229.05,111.24,117.81
INV-11381,2023-11-26,CUST-496,Wholesale,TX,Ethiopia,136,28.57,13.22,3885.52,1797.92,2087.6
INV-11382,2023-08-15,CUST-362,Wholesale,TX,Vietnam,408,29.68,18.99,12109.44,7747.92,4361.52
INV-11383,2023-06-03,CUST-194,Retail,NY,Colombia,13,16.63,6.92,216.19,89.96,126.23
INV-11384,2023-09-17,CUST-244,Retail,WA,Guatemala,1,20.32,10.32,20.32,10.32,10.0
INV-11385,2023-05-30,CUST-219,Wholesale,CA,Vietnam,290,26.47,14.93,7676.3,4329.7,3346.6
INV-11386,2023-09-22,CUST-559,Online,TX,Brazil,31,28.59,11.94,886.29,370.14,516.15
INV-11387,2023-09-26,CUST-386,Online,TX,Brazil,34,20.72,12.5,704.48,425.0,279.48
INV-11388,2023-11-28,CUST-385,Online,NY,Ethiopia,16,28.86,19.0,461.76,304.0,157.76
INV-11389,2023-06-15,CUST-663,Wholesale,CA,Ethiopia,65,29.6,20.03,1924.0,1301.95,622.05
INV-11390,2023-03-03,CUST-741,Wholesale,NY,Colombia,272,15.95,6.4,4338.4,1740.8,2597.6
INV-11391,2023-01-22,CUST-799,Retail,IL,Ethiopia,48,29.92,15.46,1436.16,742.08,694.08
INV-11392,2023-07-24,CUST-292,Retail,WA,Guatemala,39,16.07,11.19,626.73,436.41,190.32
INV-11393,2023-01-22,CUST-285,Online,TX,Costa Rica,34,22.5,13.78,765.0,468.52,296.48
INV-11394,2023-08-20,CUST-329,Retail,TX,Brazil,31,27.78,18.67,861.18,578.77,282.41
INV-11395,2023-01-02,CUST-620,Online,TX,Guatemala,48,25.3,11.7,1214.4,561.6,652.8
INV-11396,2023-09-27,CUST-989,Online,IL,Brazil,42,26.1,13.92,1096.2,584.64,511.56
INV-11397,2023-10-15,CUST-194,Wholesale,NY,Ethiopia,201,28.34,15.04,5696.34,3023.04,2673.3
INV-11398,2023-01-07,CUST-219,Wholesale,CA,Brazil,220,22.92,9.53,5042.4,2096.6,2945.8
INV-11399,2023-02-15,CUST-969,Online,NY,Colombia,25,17.1,9.23,427.5,230.75,196.75
INV-11400,2023-12-28,CUST-793,Online,NY,Vietnam,46,17.53,7.21,806.38,331.66,474.72
INV-11401,2023-07-05,CUST-574,Wholesale,NY,Colombia,424,17.77,9.49,7534.48,4023.76,3510.72
INV-11402,2023-10-21,CUST-391,Wholesale,FL,Costa Rica,108,21.64,15.11,2337.12,1631.88,705.24
INV-11403,2023-02-15,CUST-531,Retail,WA,Colombia,14,16.31,6.98,228.34,97.72,130.62
INV-11404,2023-06-26,CUST-797,Online,WA,Vietnam,19,27.32,16.46,519.08,312.74,206.34
INV-11405,2023-10-25,CUST-122,Retail,NY,Colombia,38,24.17,15.55,918.46,590.9,327.56
INV-11406,2023-09-03,CUST-218,Online,NY,Brazil,45,15.24,9.38,685.8,422.1,263.7
INV-11407,2023-04-14,CUST-438,Retail,IL,Costa Rica,46,26.58,15.57,1222.68,716.22,506.46
INV-11408,2023-06-16,CUST-490,Wholesale,NY,Costa Rica,377,17.99,11.41,6782.23,4301.57,2480.66
INV-11409,2023-05-08,CUST-958,Retail,FL,Guatemala,14,17.15,8.04,240.1,112.56,127.54
INV-11410,2023-06-24,CUST-733,Wholesale,FL,Vietnam,149,22.35,11.21,3330.15,1670.29,1659.86
INV-11411,2023-02-10,CUST-397,Wholesale,CA,Costa Rica,89,25.16,12.16,2239.24,1082.24,1157.0
INV-11412,2023-10-28,CUST-541,Online,TX,Vietnam,32,19.86,8.74,635.52,279.68,355.84
INV-11413,2023-02-03,CUST-636,Wholesale,NY,Costa Rica,350,22.05,12.76,7717.5,4466.0,3251.5
INV-11414,2023-10-25,CUST-402,Online,IL,Colombia,11,16.68,10.34,183.48,113.74,69.74
INV-11415,2023-08-22,CUST-661,Retail,TX,Ethiopia,47,28.98,17.99,1362.06,845.53,516.53
INV-11416,2023-11-23,CUST-835,Wholesale,TX,Brazil,431,20.4,13.65,8792.4,5883.15,2909.25
INV-11417,2023-05-24,CUST-761,Online,FL,Vietnam,40,24.46,11.11,978.4,444.4,534.0
INV-11418,2023-07-02,CUST-672,Wholesale,CA,Brazil,349,24.57,14.8,8574.93,5165.2,3409.73
INV-11419,2023-04-13,CUST-717,Retail,FL,Costa Rica,41,27.59,13.17,1131.19,539.97,591.22
INV-11420,2023-10-25,CUST-441,Wholesale,FL,Vietnam,86,23.33,14.92,2006.38,1283.12,723.26
INV-11421,2023-07-23,CUST-360,Wholesale,CA,Guatemala,33,28.17,15.81,929.61,521.73,407.88
INV-11422,2023-01-04,CUST-318,Retail,TX,Ethiopia,47,26.59,13.35,1249.73,627.45,622.28
INV-11423,2023-03-26,CUST-988,Wholesale,WA,Vietnam,46,25.18,14.17,1158.28,651.82,506.46
INV-11424,2023-04-02,CUST-536,Wholesale,WA,Colombia,132,28.73,16.71,3792.36,2205.72,1586.64
INV-11425,2023-07-30,CUST-201,Online,NY,Guatemala,7,28.92,20.15,202.44,141.05,61.39
INV-11426,2023-11-10,CUST-207,Wholesale,CA,Vietnam,455,22.44,9.98,10210.2,4540.9,5669.3
INV-11427,2023-04-29,CUST-802,Wholesale,NY,Costa Rica,296,24.91,14.58,7373.36,4315.68,3057.68
INV-11428,2023-05-01,CUST-588,Online,NY,Ethiopia,11,26.63,14.36,292.93,157.96,134.97
INV-11429,2023-07-07,CUST-949,Online,TX,Vietnam,49,16.11,10.29,789.39,504.21,285.18
INV-11430,2023-04-12,CUST-133,Online,IL,Costa Rica,14,16.97,11.7,237.58,163.8,73.78
INV-11431,2023-09-30,CUST-806,Retail,IL,Colombia,6,17.86,9.72,107.16,58.32,48.84
INV-11432,2023-06-09,CUST-172,Retail,TX,Costa Rica,45,20.15,8.43,906.75,379.35,527.4
INV-11433,2023-12-29,CUST-582,Wholesale,FL,Colombia,311,28.38,14.93,8826.18,4643.23,4182.95
INV-11434,2023-02-06,CUST-176,Wholesale,WA,Vietnam,57,29.53,14.84,1683.21,845.88,837.33
INV-11435,2023-08-14,CUST-524,Online,NY,Brazil,20,16.87,11.2,337.4,224.0,113.4
INV-11436,2023-06-14,CUST-991,Wholesale,NY,Costa Rica,50,15.03,9.44,751.5,472.0,279.5
INV-11437,2023-03-29,CUST-789,Retail,NY,Costa Rica,34,24.94,15.15,847.96,515.1,332.86
INV-11438,2023-09-01,CUST-209,Online,FL,Costa Rica,19,19.72,12.5,374.68,237.5,137.18
INV-11439,2023-05-29,CUST-670,Retail,NY,Vietnam,48,24.63,15.3,1182.24,734.4,447.84
INV-11440,2023-08-23,CUST-467,Online,FL,Brazil,34,15.49,8.64,526.66,293.76,232.9
INV-11441,2023-01-13,CUST-962,Retail,NY,Colombia,15,25.29,12.33,379.35,184.95,194.4
INV-11442,2023-08-28,CUST-478,Retail,WA,Costa Rica,34,16.92,10.3,575.28,350.2,225.08
INV-11443,2023-10-10,CUST-395,Wholesale,NY,Brazil,380,15.53,7.09,5901.4,2694.2,3207.2
INV-11444,2023-03-20,CUST-156,Wholesale,CA,Costa Rica,460,22.73,10.03,10455.8,4613.8,5842.0
INV-11445,2023-06-04,CUST-739,Retail,IL,Vietnam,26,25.99,16.85,675.74,438.1,237.64
INV-11446,2023-01-17,CUST-512,Online,IL,Costa Rica,42,17.63,10.06,740.46,422.52,317.94
INV-11447,2023-05-05,CUST-520,Wholesale,TX,Vietnam,65,23.26,12.6,1511.9,819.0,692.9
INV-11448,2023-12-14,CUST-945,Wholesale,WA,Costa Rica,262,28.43,11.94,7448.66,3128.28,4320.38
INV-11449,2023-09-23,CUST-812,Wholesale,NY,Costa Rica,186,15.15,6.61,2817.9,1229.46,1588.44
INV-11450,2023-07-12,CUST-520,Wholesale,FL,Vietnam,410,27.35,11.68,11213.5,4788.8,6424.7
INV-11451,2023-12-30,CUST-495,Online,CA,Costa Rica,6,28.92,11.92,173.52,71.52,102.0
INV-11452,2023-01-01,CUST-140,Online,WA,Colombia,16,29.48,17.18,471.68,274.88,196.8
INV-11453,2023-04-15,CUST-465,Retail,NY,Brazil,1,28.58,13.45,28.58,13.45,15.13
INV-11454,2023-01-07,CUST-785,Online,WA,Brazil,47,18.42,8.96,865.74,421.12,444.62
INV-11455,2023-06-12,CUST-680,Retail,WA,Vietnam,40,16.56,7.71,662.4,308.4,354.0
INV-11456,2023-04-14,CUST-142,Online,NY,Brazil,4,28.1,12.39,112.4,49.56,62.84
INV-11457,2023-11-08,CUST-499,Wholesale,NY,Brazil,313,18.74,8.12,5865.62,2541.56,3324.06
INV-11458,2023-07-10,CUST-648,Online,CA,Costa Rica,17,27.9,18.84,474.3,320.28,154.02
INV-11459,2023-10-16,CUST-243,Wholesale,TX,Costa Rica,176,15.48,8.63,2724.48,1518.88,1205.6
INV-11460,2023-11-28,CUST-641,Retail,IL,Costa Rica,33,19.28,12.79,636.24,422.07,214.17
INV-11461,2023-09-22,CUST-161,Retail,FL,Ethiopia,7,24.04,12.41,168.28,86.87,81.41
INV-11462,2023-07-09,CUST-708,Online,FL,Brazil,13,24.62,13.28,320.06,172.64,147.42
INV-11463,2023-01-27,CUST-895,Retail,IL,Colombia,20,24.32,13.99,486.4,279.8,206.6
INV-11464,2023-02-23,CUST-516,Online,FL,Ethiopia,5,19.22,11.51,96.1,57.55,38.55
INV-11465,2023-09-28,CUST-144,Wholesale,WA,Ethiopia,378,22.63,15.17,8554.14,5734.26,2819.88
INV-11466,2023-10-21,CUST-645,Online,FL,Guatemala,39,25.78,11.74,1005.42,457.86,547.56
INV-11467,2023-10-06,CUST-611,Online,NY,Vietnam,2,23.48,16.09,46.96,32.18,14.78
INV-11468,2023-01-27,CUST-534,Online,TX,Brazil,5,24.08,15.3,120.4,76.5,43.9
INV-11469,2023-04-19,CUST-174,Retail,IL,Ethiopia,1,23.72,9.6,23.72,9.6,14.12
INV-11470,2023-09-24,CUST-501,Wholesale,FL,Vietnam,91,22.22,11.69,2022.02,1063.79,958.23
INV-11471,2023-11-16,CUST-250,Wholesale,IL,Brazil,493,29.26,14.02,14425.18,6911.86,7513.32
INV-11472,2023-03-07,CUST-292,Retail,CA,Colombia,10,18.24,10.14,182.4,101.4,81.0
INV-11473,2023-04-18,CUST-967,Wholesale,NY,Ethiopia,322,19.07,10.26,6140.54,3303.72,2836.82
INV-11474,2023-12-19,CUST-179,Wholesale,CA,Guatemala,145,25.01,14.26,3626.45,2067.7,1558.75
INV-11475,2024-01-01,CUST-149,Wholesale,FL,Guatemala,419,23.15,11.46,9699.85,4801.74,4898.11
INV-11476,2023-06-13,CUST-982,Wholesale,NY,Vietnam,41,27.9,11.89,1143.9,487.49,656.41
INV-11477,2023-06-25,CUST-750,Retail,WA,Colombia,44,17.37,6.98,764.28,307.12,457.16
INV-11478,2023-05-05,CUST-871,Retail,TX,Colombia,26,29.02,11.76,754.52,305.76,448.76
INV-11479,2023-10-18,CUST-483,Online,IL,Ethiopia,19,29.81,18.77,566.39,356.63,209.76
INV-11480,2023-10-26,CUST-697,Wholesale,NY,Guatemala,49,25.03,15.06,1226.47,737.94,488.53
INV-11481,2023-06-26,CUST-465,Wholesale,CA,Guatemala,17,28.05,15.05,476.85,255.85,221.0
INV-11482,2023-06-08,CUST-960,Wholesale,WA,Vietnam,403,24.94,13.52,10050.82,5448.56,4602.26
INV-11483,2023-10-14,CUST-485,Online,FL,Brazil,42,25.18,12.24,1057.56,514.08,543.48
INV-11484,2023-05-12,CUST-140,Retail,CA,Ethiopia,44,21.49,12.86,945.56,565.84,379.72
INV-11485,2023-04-30,CUST-405,Wholesale,NY,Costa Rica,472,29.31,12.13,13834.32,5725.36,8108.96
INV-11486,2023-03-01,CUST-501,Retail,FL,Colombia,46,25.02,10.53,1150.92,484.38,666.54
INV-11487,2023-04-01,CUST-991,Online,FL,Costa Rica,37,28.78,19.9,1064.86,736.3,328.56
INV-11488,2023-03-03,CUST-718,Wholesale,TX,Ethiopia,419,27.63,18.09,11576.97,7579.71,3997.26
INV-11489,2023-11-29,CUST-573,Wholesale,TX,Guatemala,442,23.39,11.06,10338.38,4888.52,5449.86
INV-11490,2023-12-22,CUST-865,Retail,FL,Brazil,2,15.08,8.41,30.16,16.82,13.34
INV-11491,2023-10-15,CUST-146,Wholesale,FL,Colombia,397,18.09,12.43,7181.73,4934.71,2247.02
INV-11492,2023-11-09,CUST-885,Wholesale,IL,Brazil,18,23.26,11.98,418.68,215.64,203.04
INV-11493,2023-02-21,CUST-219,Online,CA,Vietnam,5,28.19,12.06,140.95,60.3,80.65
INV-11494,2023-08-29,CUST-181,Wholesale,TX,Guatemala,98,28.79,17.7,2821.42,1734.6,1086.82
INV-11495,2023-05-06,CUST-936,Wholesale,NY,Vietnam,393,25.62,17.92,10068.66,7042.56,3026.1
INV-11496,2023-11-05,CUST-248,Online,FL,Costa Rica,9,15.94,9.04,143.46,81.36,62.1
INV-11497,2023-01-23,CUST-234,Wholesale,CA,Guatemala,261,29.48,18.91,7694.28,4935.51,2758.77
INV-11498,2023-09-08,CUST-229,Wholesale,WA,Costa Rica,156,17.55,8.69,2737.8,1355.64,1382.16
INV-11499,2023-12-04,CUST-603,Online,CA,Brazil,32,21.01,8.44,672.32,270.08,402.24
INV-11500,2023-11-17,CUST-603,Online,CA,Brazil,8,26.86,15.62,214.88,124.96,89.92
INV-11501,2023-12-22,CUST-189,Wholesale,TX,Colombia,376,18.79,12.64,7065.04,4752.64,2312.4
INV-11502,2023-08-21,CUST-115,Wholesale,IL,Brazil,213,28.15,15.19,5995.95,3235.47,2760.48
INV-11503,2023-01-25,CUST-394,Retail,CA,Costa Rica,39,22.91,13.52,893.49,527.28,366.21
INV-11504,2023-03-31,CUST-171,Online,CA,Guatemala,8,23.43,13.8,187.44,110.4,77.04
INV-11505,2023-02-10,CUST-949,Retail,CA,Guatemala,46,15.44,6.38,710.24,293.48,416.76
INV-11506,2023-03-18,CUST-589,Retail,WA,Guatemala,28,28.23,16.11,790.44,451.08,339.36
INV-11507,2023-03-13,CUST-608,Online,TX,Ethiopia,20,26.35,12.18,527.0,243.6,283.4
INV-11508,2023-01-15,CUST-481,Retail,NY,Brazil,15,20.19,10.45,302.85,156.75,146.1
INV-11509,2023-04-08,CUST-871,Retail,CA,Guatemala,23,23.99,9.61,551.77,221.03,330.74
INV-11510,2023-01-02,CUST-437,Wholesale,FL,Costa Rica,344,17.83,11.15,6133.52,3835.6,2297.92
INV-11511,2023-03-14,CUST-947,Online,FL,Brazil,17,24.56,13.69,417.52,232.73,184.79
INV-11512,2023-02-20,CUST-814,Wholesale,TX,Colombia,302,21.96,13.14,6631.92,3968.28,2663.64
INV-11513,2023-02-02,CUST-226,Wholesale,WA,Colombia,212,27.59,15.85,5849.08,3360.2,2488.88
INV-11514,2023-12-17,CUST-844,Online,FL,Ethiopia,35,16.47,7.59,576.45,265.65,310.8
INV-11515,2023-02-26,CUST-295,Wholesale,WA,Colombia,293,29.57,14.48,8664.01,4242.64,4421.37
INV-11516,2023-07-03,CUST-887,Online,IL,Brazil,47,21.95,14.65,1031.65,688.55,343.1
INV-11517,2023-12-04,CUST-406,Wholesale,NY,Vietnam,69,19.65,11.91,1355.85,821.79,534.06
INV-11518,2023-11-05,CUST-607,Retail,FL,Colombia,4,27.56,11.17,110.24,44.68,65.56
INV-11519,2023-05-30,CUST-663,Wholesale,TX,Brazil,155,21.93,12.15,3399.15,1883.25,1515.9
INV-11520,2023-04-17,CUST-857,Online,NY,Costa Rica,9,19.13,11.75,172.17,105.75,66.42
INV-11521,2023-02-14,CUST-581,Wholesale,FL,Ethiopia,211,25.66,10.87,5414.26,2293.57,3120.69
INV-11522,2023-08-19,CUST-992,Retail,IL,Vietnam,7,21.92,10.76,153.44,75.32,78.12
INV-11523,2023-02-27,CUST-466,Wholesale,FL,Costa Rica,307,20.01,10.93,6143.07,3355.51,2787.56
INV-11524,2023-10-06,CUST-786,Online,FL,Colombia,49,24.42,10.0,1196.58,490.0,706.58
INV-11525,2023-07-22,CUST-814,Wholesale,WA,Guatemala,130,25.1,15.71,3263.0,2042.3,1220.7
INV-11526,2023-11-14,CUST-710,Online,IL,Colombia,46,21.44,13.46,986.24,619.16,367.08
INV-11527,2023-01-29,CUST-627,Retail,FL,Ethiopia,44,16.24,10.03,714.56,441.32,273.24
INV-11528,2023-12-06,CUST-505,Retail,CA,Vietnam,34,18.01,11.26,612.34,382.84,229.5
INV-11529,2023-03-31,CUST-626,Online,CA,Ethiopia,27,25.87,15.03,698.49,405.81,292.68
INV-11530,2023-11-28,CUST-403,Retail,NY,Ethiopia,16,28.03,15.41,448.48,246.56,201.92
INV-11531,2023-11-15,CUST-753,Online,NY,Colombia,38,25.57,15.51,971.66,589.38,382.28
INV-11532,2023-05-06,CUST-307,Online,WA,Colombia,32,28.82,18.05,922.24,577.6,344.64
INV-11533,2023-05-01,CUST-755,Online,NY,Ethiopia,38,28.3,12.5,1075.4,475.0,600.4
INV-11534,2023-08-02,CUST-973,Online,WA,Brazil,37,21.81,15.09,806.97,558.33,248.64
INV-11535,2023-08-04,CUST-191,Retail,TX,Colombia,1,29.2,18.26,29.2,18.26,10.94
INV-11536,2023-08-24,CUST-445,Wholesale,IL,Costa Rica,52,22.85,13.24,1188.2,688.48,499.72
INV-11537,2023-12-16,CUST-586,Retail,TX,Guatemala,42,24.48,10.2,1028.16,428.4,599.76
INV-11538,2023-05-15,CUST-332,Wholesale,IL,Colombia,474,27.76,18.47,13158.24,8754.78,4403.46
INV-11539,2023-05-10,CUST-560,Wholesale,TX,Ethiopia,325,16.58,7.38,5388.5,2398.5,2990.0
INV-11540,2023-07-30,CUST-514,Online,CA,Guatemala,12,23.15,10.25,277.8,123.0,154.8
INV-11541,2023-12-14,CUST-719,Retail,IL,Brazil,7,16.15,7.13,113.05,49.91,63.14
INV-11542,2023-03-22,CUST-151,Retail,WA,Guatemala,4,24.87,15.02,99.48,60.08,39.4
INV-11543,2023-12-28,CUST-216,Online,NY,Colombia,11,22.64,12.67,249.04,139.37,109.67
INV-11544,2023-10-11,CUST-936,Online,IL,Brazil,42,20.82,11.49,874.44,482.58,391.86
INV-11545,2023-07-12,CUST-939,Online,WA,Vietnam,44,18.26,11.07,803.44,487.08,316.36
INV-11546,2023-08-30,CUST-680,Online,WA,Ethiopia,6,16.21,10.73,97.26,64.38,32.88
INV-11547,2023-01-25,CUST-953,Wholesale,TX,Guatemala,129,28.62,17.37,3691.98,2240.73,1451.25
INV-11548,2023-07-28,CUST-176,Online,WA,Costa Rica,19,22.07,13.86,419.33,263.34,155.99
INV-11549,2023-12-29,CUST-659,Online,CA,Ethiopia,2,23.86,13.64,47.72,27.28,20.44
INV-11550,2023-04-10,CUST-953,Online,NY,Guatemala,48,19.8,9.19,950.4,441.12,509.28
INV-11551,2023-12-03,CUST-494,Wholesale,IL,Costa Rica,246,26.11,13.24,6423.06,3257.04,3166.02
INV-11552,2023-12-28,CUST-269,Online,TX,Costa Rica,43,24.71,14.89,1062.53,640.27,422.26
INV-11553,2023-07-10,CUST-770,Wholesale,FL,Colombia,496,27.92,17.15,13848.32,8506.4,5341.92
INV-11554,2023-10-26,CUST-699,Wholesale,IL,Guatemala,498,19.15,8.29,9536.7,4128.42,5408.28
INV-11555,2023-08-26,CUST-897,Wholesale,TX,Costa Rica,186,17.43,11.32,3241.98,2105.52,1136.46
INV-11556,2023-10-27,CUST-711,Online,WA,Ethiopia,45,15.22,6.77,684.9,304.65,380.25
INV-11557,2023-07-30,CUST-123,Retail,TX,Costa Rica,15,15.35,9.56,230.25,143.4,86.85
INV-11558,2023-08-31,CUST-119,Online,FL,Vietnam,13,19.27,11.17,250.51,145.21,105.3
INV-11559,2023-07-06,CUST-764,Online,FL,Colombia,24,20.13,8.28,483.12,198.72,284.4
