Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
05/10/2024,CT778882,152,511,2497159.84,Giao dịch mua bán,Production,CUST0037,VEND0033,Asset,IAS 16,Asset,IAS 16
13/07/2024,CT697929,152,511,22223517.02,Giao dịch mua bán,Production,CUST0085,VEND0011,Asset,IAS 16,Asset,IAS 16
15/05/2024,CT525037,211,156,7701047.42,Giao dịch mua bán,Finance,CUST0054,VEND0130,Asset,IAS 16,Asset,IAS 16
04/08/2024,CT811363,131,156,22693692.86,Giao dịch mua bán,Production,CUST0127,VEND0123,Asset,IAS 16,Asset,IAS 16
16/06/2024,CT542984,131,111,2310811.08,Giao dịch mua bán,Sales,CUST0161,VEND0136,Asset,IAS 16,Asset,IAS 16
28/05/2024,CT445836,211,111,49985267.68,Giao dịch mua bán,Sales,CUST0113,VEND0105,Asset,IAS 16,Asset,IAS 16
10/09/2024,CT805947,511,152,13578784.25,Giao dịch mua bán,HR,CUST0010,VEND0112,Revenue,IFRS 15,Revenue,IFRS 15
04/12/2024,CT152569,214,112,33765048.81,Giao dịch mua bán,Sales,CUST0054,VEND0027,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT213082,131,511,49347776.44,Giao dịch mua bán,Finance,CUST0052,VEND0019,Asset,IAS 16,Asset,IAS 16
03/08/2024,CT315784,511,131,12507624.61,Giao dịch mua bán,HR,CUST0140,VEND0125,Revenue,IFRS 15,Revenue,IFRS 15
13/04/2024,CT733922,152,111,37828515.09,Giao dịch mua bán,Finance,CUST0077,VEND0061,Asset,IAS 16,Asset,IAS 16
25/04/2024,CT074806,131,511,20447402.75,Giao dịch mua bán,Production,CUST0025,VEND0081,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT835872,111,632,28650138.19,Giao dịch mua bán,IT,CUST0019,VEND0166,Asset,IAS 16,Asset,IAS 16
21/04/2024,CT545000,156,632,40739365.95,Giao dịch mua bán,Production,CUST0189,VEND0149,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT756444,111,156,14655069.55,Giao dịch mua bán,Finance,CUST0116,VEND0138,Asset,IAS 16,Asset,IAS 16
16/02/2024,CT459807,642,152,2613178.58,Giao dịch mua bán,IT,CUST0199,VEND0079,Expense,IAS 1,Expense,IAS 1
09/08/2024,CT598916,211,511,7910791.41,Giao dịch mua bán,IT,CUST0100,VEND0132,Asset,IAS 16,Asset,IAS 16
15/05/2024,CT936917,331,211,20447052.36,Giao dịch mua bán,HR,CUST0164,VEND0062,Liability,IAS 37,Liability,IAS 37
29/06/2024,CT297561,131,211,29821731.48,Giao dịch mua bán,Production,CUST0111,VEND0009,Asset,IAS 16,Asset,IAS 16
02/12/2024,CT642783,111,642,44402672.44,Giao dịch mua bán,HR,CUST0161,VEND0086,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT759779,131,642,38094972.2,Giao dịch mua bán,HR,CUST0175,VEND0098,Asset,IAS 16,Asset,IAS 16
18/11/2024,CT062469,152,331,19448444.59,Giao dịch mua bán,IT,CUST0137,VEND0021,Asset,IAS 16,Asset,IAS 16
12/12/2024,CT485501,331,112,43520591.86,Giao dịch mua bán,HR,CUST0009,VEND0187,Liability,IAS 37,Liability,IAS 37
07/11/2024,CT153161,511,214,1916246.37,Giao dịch mua bán,Production,CUST0115,VEND0127,Revenue,IFRS 15,Revenue,IFRS 15
17/12/2024,CT688699,511,111,38303391.37,Giao dịch mua bán,Finance,CUST0089,VEND0198,Revenue,IFRS 15,Revenue,IFRS 15
19/05/2024,CT167449,152,211,22774601.41,Giao dịch mua bán,HR,CUST0099,VEND0091,Asset,IAS 16,Asset,IAS 16
20/06/2024,CT191489,152,112,34149332.43,Giao dịch mua bán,Production,CUST0199,VEND0164,Asset,IAS 16,Asset,IAS 16
17/03/2024,CT796976,131,152,24206179.33,Giao dịch mua bán,Production,CUST0052,VEND0062,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT792944,511,111,11641366.48,Giao dịch mua bán,Finance,CUST0025,VEND0110,Revenue,IFRS 15,Revenue,IFRS 15
19/01/2024,CT974282,642,511,44728193.11,Giao dịch mua bán,IT,CUST0097,VEND0113,Expense,IAS 1,Expense,IAS 1
25/11/2024,CT980025,111,112,7540435.14,Giao dịch mua bán,HR,CUST0013,VEND0154,Asset,IAS 16,Asset,IAS 16
12/11/2024,CT429617,511,511,24751661.26,Giao dịch mua bán,HR,CUST0190,VEND0053,Revenue,IFRS 15,Revenue,IFRS 15
15/04/2024,CT653834,511,511,47339178.55,Giao dịch mua bán,IT,CUST0158,VEND0017,Revenue,IFRS 15,Revenue,IFRS 15
16/09/2024,CT342992,156,331,23180825.03,Giao dịch mua bán,Production,CUST0009,VEND0049,Asset,IAS 16,Asset,IAS 16
30/10/2024,CT423656,112,152,32797224.03,Giao dịch mua bán,HR,CUST0111,VEND0035,Asset,IAS 16,Asset,IAS 16
05/03/2024,CT743595,112,112,5605295.16,Giao dịch mua bán,Finance,CUST0008,VEND0011,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT745247,331,112,33356609.37,Giao dịch mua bán,Production,CUST0146,VEND0194,Liability,IAS 37,Liability,IAS 37
29/03/2024,CT038519,211,156,29427681.85,Giao dịch mua bán,Finance,CUST0129,VEND0094,Asset,IAS 16,Asset,IAS 16
27/03/2024,CT221359,152,152,49289036.82,Giao dịch mua bán,HR,CUST0071,VEND0177,Asset,IAS 16,Asset,IAS 16
08/12/2024,CT126722,511,156,48920636.28,Giao dịch mua bán,Finance,CUST0050,VEND0058,Revenue,IFRS 15,Revenue,IFRS 15
31/12/2024,CT772905,214,156,43517849,Giao dịch mua bán,Sales,CUST0085,VEND0062,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT202611,632,214,33315415.09,Giao dịch mua bán,Finance,CUST0014,VEND0028,Expense,IAS 1,Expense,IAS 1
05/10/2024,CT709307,632,112,37519646.05,Giao dịch mua bán,Sales,CUST0036,VEND0113,Expense,IAS 1,Expense,IAS 1
04/05/2024,CT276871,156,331,46303854.64,Giao dịch mua bán,Production,CUST0008,VEND0018,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT350614,511,211,11957180.41,Giao dịch mua bán,Finance,CUST0129,VEND0151,Revenue,IFRS 15,Revenue,IFRS 15
05/02/2024,CT197596,642,111,9518082.59,Giao dịch mua bán,Sales,CUST0148,VEND0033,Expense,IAS 1,Expense,IAS 1
29/01/2024,CT538655,211,331,26759598.46,Giao dịch mua bán,IT,CUST0072,VEND0015,Asset,IAS 16,Asset,IAS 16
28/12/2024,CT058410,112,642,45892116.64,Giao dịch mua bán,IT,CUST0052,VEND0074,Asset,IAS 16,Asset,IAS 16
02/10/2024,CT151864,131,131,10994322.85,Giao dịch mua bán,Sales,CUST0107,VEND0083,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT939884,131,111,9418293.08,Giao dịch mua bán,Sales,CUST0159,VEND0188,Asset,IAS 16,Asset,IAS 16
28/01/2024,CT826877,511,131,48466983.13,Giao dịch mua bán,Production,CUST0190,VEND0127,Revenue,IFRS 15,Revenue,IFRS 15
20/02/2024,CT718182,111,211,35881953.53,Giao dịch mua bán,HR,CUST0109,VEND0019,Asset,IAS 16,Asset,IAS 16
09/03/2024,CT429573,632,632,36260488.57,Giao dịch mua bán,IT,CUST0185,VEND0167,Expense,IAS 1,Expense,IAS 1
24/10/2024,CT172332,331,156,21244257.44,Giao dịch mua bán,Finance,CUST0088,VEND0167,Liability,IAS 37,Liability,IAS 37
13/11/2024,CT451995,211,131,45297670.23,Giao dịch mua bán,Production,CUST0164,VEND0022,Asset,IAS 16,Asset,IAS 16
24/08/2024,CT750488,632,211,13952677.1,Giao dịch mua bán,Production,CUST0089,VEND0106,Expense,IAS 1,Expense,IAS 1
17/07/2024,CT473740,642,632,42069538.59,Giao dịch mua bán,IT,CUST0054,VEND0073,Expense,IAS 1,Expense,IAS 1
27/07/2024,CT093378,111,632,9234090.64,Giao dịch mua bán,Production,CUST0183,VEND0077,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT026868,156,111,38345904.82,Giao dịch mua bán,Finance,CUST0048,VEND0169,Asset,IAS 16,Asset,IAS 16
11/07/2024,CT297289,156,112,4781970.3,Giao dịch mua bán,Finance,CUST0121,VEND0017,Asset,IAS 16,Asset,IAS 16
20/07/2024,CT635055,511,156,27245917.29,Giao dịch mua bán,Finance,CUST0093,VEND0127,Revenue,IFRS 15,Revenue,IFRS 15
06/12/2024,CT415041,511,642,25270483.44,Giao dịch mua bán,Sales,CUST0021,VEND0114,Revenue,IFRS 15,Revenue,IFRS 15
06/01/2024,CT312201,214,642,36569688.21,Giao dịch mua bán,Production,CUST0146,VEND0136,Asset,IAS 16,Asset,IAS 16
15/08/2024,CT692841,152,112,18816290.74,Giao dịch mua bán,IT,CUST0107,VEND0033,Asset,IAS 16,Asset,IAS 16
17/11/2024,CT672802,156,156,4995440.63,Giao dịch mua bán,HR,CUST0106,VEND0103,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT669957,112,111,1488295.82,Giao dịch mua bán,Finance,CUST0023,VEND0046,Asset,IAS 16,Asset,IAS 16
20/08/2024,CT665117,211,642,14886284.06,Giao dịch mua bán,IT,CUST0050,VEND0096,Asset,IAS 16,Asset,IAS 16
23/02/2024,CT619609,156,152,31328108.83,Giao dịch mua bán,Production,CUST0089,VEND0107,Asset,IAS 16,Asset,IAS 16
08/11/2024,CT986393,131,511,12110788.51,Giao dịch mua bán,HR,CUST0085,VEND0068,Asset,IAS 16,Asset,IAS 16
10/05/2024,CT479975,211,156,21286182.73,Giao dịch mua bán,IT,CUST0106,VEND0150,Asset,IAS 16,Asset,IAS 16
26/09/2024,CT449075,642,211,47590086.42,Giao dịch mua bán,HR,CUST0163,VEND0157,Expense,IAS 1,Expense,IAS 1
13/05/2024,CT553594,632,112,17309168.72,Giao dịch mua bán,Production,CUST0153,VEND0003,Expense,IAS 1,Expense,IAS 1
03/08/2024,CT888938,214,642,29672642.28,Giao dịch mua bán,Sales,CUST0092,VEND0038,Asset,IAS 16,Asset,IAS 16
11/01/2024,CT784189,214,642,2689417.48đ,Giao dịch mua bán,Finance,CUST0185,VEND0023,Asset,IAS 16,Asset,IAS 16
16/10/2024,CT914632,111,131,38796343.89,Giao dịch mua bán,Sales,CUST0175,VEND0127,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT996595,214,214,24311732.65,Giao dịch mua bán,Finance,CUST0006,VEND0135,Asset,IAS 16,Asset,IAS 16
30/09/2024,CT691984,112,112,16420958.51,Giao dịch mua bán,Finance,CUST0093,VEND0131,Asset,IAS 16,Asset,IAS 16
09/05/2024,CT006811,214,632,23926998.88,Giao dịch mua bán,IT,CUST0127,VEND0156,Asset,IAS 16,Asset,IAS 16
21/11/2024,CT290771,632,632,17831310.1,Giao dịch mua bán,HR,CUST0074,VEND0138,Expense,IAS 1,Expense,IAS 1
02/09/2024,CT951544,642,112,18413795.1,Giao dịch mua bán,Production,CUST0113,VEND0052,Expense,IAS 1,Expense,IAS 1
09/01/2024,CT864722,111,211,33812673.04đ,Giao dịch mua bán,HR,CUST0102,VEND0015,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT643295,152,642,18320265.33,Giao dịch mua bán,Finance,CUST0100,VEND0076,Asset,IAS 16,Asset,IAS 16
30/03/2024,CT439439,632,632,31845400.96,Giao dịch mua bán,Sales,CUST0145,VEND0077,Expense,IAS 1,Expense,IAS 1
27/02/2024,CT089141,131,632,46005770.32,Giao dịch mua bán,IT,CUST0091,VEND0082,Asset,IAS 16,Asset,IAS 16
29/10/2024,CT106869,642,632,38022412.42,Giao dịch mua bán,IT,CUST0070,VEND0104,Expense,IAS 1,Expense,IAS 1
08/09/2024,CT784594,331,214,47758207.11,Giao dịch mua bán,Finance,CUST0076,VEND0164,Liability,IAS 37,Liability,IAS 37
19/09/2024,CT890106,632,152,34662742.52,Giao dịch mua bán,Finance,CUST0104,VEND0089,Expense,IAS 1,Expense,IAS 1
12/12/2024,CT178033,642,156,40015030.83,Giao dịch mua bán,Finance,CUST0188,VEND0197,Expense,IAS 1,Expense,IAS 1
28/06/2024,CT772304,331,112,29122407.33,Giao dịch mua bán,HR,CUST0185,VEND0135,Liability,IAS 37,Liability,IAS 37
05/12/2024,CT023448,156,152,34465328.74,Giao dịch mua bán,Finance,CUST0147,VEND0156,Asset,IAS 16,Asset,IAS 16
24/03/2024,CT808507,131,152,25273949.33,Giao dịch mua bán,IT,CUST0082,VEND0198,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT597646,642,214,20098402.98,Giao dịch mua bán,Production,CUST0045,VEND0040,Expense,IAS 1,Expense,IAS 1
31/03/2024,CT958472,214,211,29326405.02,Giao dịch mua bán,Sales,CUST0008,VEND0096,Asset,IAS 16,Asset,IAS 16
05/11/2024,CT833156,511,511,2446783.2,Giao dịch mua bán,Sales,CUST0045,VEND0110,Revenue,IFRS 15,Revenue,IFRS 15
29/08/2024,CT712866,632,111,2988184.21,Giao dịch mua bán,Finance,CUST0114,VEND0119,Expense,IAS 1,Expense,IAS 1
27/08/2024,CT690768,131,331,31204302.77,Giao dịch mua bán,IT,CUST0172,VEND0151,Asset,IAS 16,Asset,IAS 16
27/08/2024,CT070633,642,642,5001468.4,Giao dịch mua bán,Production,CUST0079,VEND0114,Expense,IAS 1,Expense,IAS 1
20/07/2024,CT801400,112,111,24945373.02,Giao dịch mua bán,IT,CUST0156,VEND0079,Asset,IAS 16,Asset,IAS 16
30/06/2024,CT950139,111,152,33716664.04,Giao dịch mua bán,IT,CUST0142,VEND0070,Asset,IAS 16,Asset,IAS 16
29/07/2024,CT766201,642,111,2969447.58,Giao dịch mua bán,Production,CUST0127,VEND0083,Expense,IAS 1,Expense,IAS 1
08/05/2024,CT805748,632,511,3269197.01,Giao dịch mua bán,Production,CUST0122,VEND0034,Expense,IAS 1,Expense,IAS 1
13/07/2024,CT612787,331,112,45327799.85,Giao dịch mua bán,Production,CUST0181,VEND0095,Liability,IAS 37,Liability,IAS 37
05/04/2024,CT747107,331,111,16757826.52,Giao dịch mua bán,IT,CUST0013,VEND0070,Liability,IAS 37,Liability,IAS 37
24/03/2024,CT031304,211,642,14598710.5,Giao dịch mua bán,Production,CUST0143,VEND0085,Asset,IAS 16,Asset,IAS 16
17/07/2024,CT260143,511,112,39984742.88,Giao dịch mua bán,Finance,CUST0142,VEND0064,Revenue,IFRS 15,Revenue,IFRS 15
22/01/2024,CT232731,156,152,12580371.03,Giao dịch mua bán,Finance,CUST0168,VEND0024,Asset,IAS 16,Asset,IAS 16
16/12/2024,CT629839,331,211,25078481.78,Giao dịch mua bán,Finance,CUST0031,VEND0159,Liability,IAS 37,Liability,IAS 37
19/05/2024,CT587200,211,156,15106997.6,Giao dịch mua bán,Production,CUST0073,VEND0150,Asset,IAS 16,Asset,IAS 16
15/02/2024,CT500322,642,112,7360216.46,Giao dịch mua bán,IT,CUST0122,VEND0133,Expense,IAS 1,Expense,IAS 1
26/07/2024,CT326282,511,511,25604393.17,Giao dịch mua bán,Sales,CUST0165,VEND0061,Revenue,IFRS 15,Revenue,IFRS 15
29/07/2024,CT291234,112,111,1806840.19,Giao dịch mua bán,Production,CUST0163,VEND0017,Asset,IAS 16,Asset,IAS 16
18/01/2024,CT712879,111,211,2182094.36,Giao dịch mua bán,Production,CUST0190,VEND0150,Asset,IAS 16,Asset,IAS 16
18/05/2024,CT272936,111,111,9138647.4,Giao dịch mua bán,HR,CUST0165,VEND0175,Asset,IAS 16,Asset,IAS 16
02/07/2024,CT202235,156,211,5386906.88,Giao dịch mua bán,Finance,CUST0036,VEND0101,Asset,IAS 16,Asset,IAS 16
14/05/2024,CT205125,211,112,12807682.85,Giao dịch mua bán,Finance,CUST0058,VEND0094,Asset,IAS 16,Asset,IAS 16
06/03/2024,CT632761,156,152,11614608.73,Giao dịch mua bán,Production,CUST0130,VEND0142,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT631576,214,131,13453746.76,Giao dịch mua bán,Finance,CUST0178,VEND0047,Asset,IAS 16,Asset,IAS 16
30/07/2024,CT272549,112,152,6318500,Giao dịch mua bán,IT,CUST0051,VEND0042,Asset,IAS 16,Asset,IAS 16
05/08/2024,CT881821,511,111,5811955.84,Giao dịch mua bán,Finance,CUST0074,VEND0159,Revenue,IFRS 15,Revenue,IFRS 15
03/12/2024,CT584726,112,632,3869383.33,Giao dịch mua bán,Sales,CUST0111,VEND0079,Asset,IAS 16,Asset,IAS 16
03/03/2024,CT143493,156,111,39354651.56,Giao dịch mua bán,Finance,CUST0081,VEND0072,Asset,IAS 16,Asset,IAS 16
09/03/2024,CT607820,331,331,32441640.39,Giao dịch mua bán,Finance,CUST0031,VEND0147,Liability,IAS 37,Liability,IAS 37
13/01/2024,CT557102,642,331,30361641.78,Giao dịch mua bán,IT,CUST0007,VEND0133,Expense,IAS 1,Expense,IAS 1
12/04/2024,CT346722,211,156,36765682.53,Giao dịch mua bán,Production,CUST0049,VEND0166,Asset,IAS 16,Asset,IAS 16
26/02/2024,CT991446,642,112,1081297.18,Giao dịch mua bán,Sales,CUST0124,VEND0014,Expense,IAS 1,Expense,IAS 1
19/01/2024,CT023372,331,131,28448649.01,Giao dịch mua bán,Production,CUST0014,VEND0096,Liability,IAS 37,Liability,IAS 37
25/07/2024,CT314792,131,112,16283867.72,Giao dịch mua bán,IT,CUST0023,VEND0191,Asset,IAS 16,Asset,IAS 16
14/04/2024,CT894268,214,511,45492093.78,Giao dịch mua bán,HR,CUST0084,VEND0143,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT011313,112,214,26832342.08,Giao dịch mua bán,Finance,CUST0017,VEND0091,Asset,IAS 16,Asset,IAS 16
05/06/2024,CT823139,112,511,26266203.27,Giao dịch mua bán,Sales,CUST0142,VEND0048,Asset,IAS 16,Asset,IAS 16
21/03/2024,CT945648,111,211,17331708.45,Giao dịch mua bán,HR,CUST0161,VEND0100,Asset,IAS 16,Asset,IAS 16
21/01/2024,CT302938,511,632,32728266.38,Giao dịch mua bán,Sales,CUST0097,VEND0075,Revenue,IFRS 15,Revenue,IFRS 15
28/04/2024,CT658692,331,112,35950957.08,Giao dịch mua bán,HR,CUST0142,VEND0081,Liability,IAS 37,Liability,IAS 37
17/09/2024,CT779633,131,131,15643585.27,Giao dịch mua bán,Finance,CUST0153,VEND0011,Asset,IAS 16,Asset,IAS 16
19/04/2024,CT841429,214,112,23185151.07,Giao dịch mua bán,Sales,CUST0072,VEND0174,Asset,IAS 16,Asset,IAS 16
03/06/2024,CT397663,642,331,28843701.88,Giao dịch mua bán,Production,CUST0179,VEND0121,Expense,IAS 1,Expense,IAS 1
03/04/2024,CT073665,632,214,4259781.83,Giao dịch mua bán,Sales,CUST0062,VEND0198,Expense,IAS 1,Expense,IAS 1
28/04/2024,CT504354,331,111,44271565.24,Giao dịch mua bán,Sales,CUST0119,VEND0157,Liability,IAS 37,Liability,IAS 37
27/07/2024,CT856806,152,131,4314510.23đ,Giao dịch mua bán,Finance,CUST0010,VEND0030,Asset,IAS 16,Asset,IAS 16
24/12/2024,CT422521,152,112,35621386.29,Giao dịch mua bán,IT,CUST0138,VEND0137,Asset,IAS 16,Asset,IAS 16
26/11/2024,CT132913,331,112,9450488.09,Giao dịch mua bán,Finance,CUST0145,VEND0199,Liability,IAS 37,Liability,IAS 37
27/07/2024,CT299570,112,156,14304599.16,Giao dịch mua bán,Finance,CUST0039,VEND0189,Asset,IAS 16,Asset,IAS 16
19/11/2024,CT194714,511,156,20628276.31,Giao dịch mua bán,HR,CUST0127,VEND0118,Revenue,IFRS 15,Revenue,IFRS 15
30/03/2024,CT399063,331,211,26247106.27,Giao dịch mua bán,Finance,CUST0110,VEND0040,Liability,IAS 37,Liability,IAS 37
24/08/2024,CT805623,511,111,43932446.43,Giao dịch mua bán,Finance,CUST0152,VEND0096,Revenue,IFRS 15,Revenue,IFRS 15
07/02/2024,CT723298,214,156,21265760.82,Giao dịch mua bán,HR,CUST0043,VEND0032,Asset,IAS 16,Asset,IAS 16
27/05/2024,CT468824,214,511,24339895.7,Giao dịch mua bán,Sales,CUST0080,VEND0133,Asset,IAS 16,Asset,IAS 16
09/12/2024,CT397259,511,632,23094305.84,Giao dịch mua bán,Production,CUST0117,VEND0133,Revenue,IFRS 15,Revenue,IFRS 15
24/10/2024,CT582970,331,111,3718140.39,Giao dịch mua bán,Finance,CUST0077,VEND0033,Liability,IAS 37,Liability,IAS 37
29/11/2024,CT714210,211,152,12767114.54,Giao dịch mua bán,Finance,CUST0078,VEND0176,Asset,IAS 16,Asset,IAS 16
09/04/2024,CT938584,111,331,31962908.64,Giao dịch mua bán,Sales,CUST0168,VEND0162,Asset,IAS 16,Asset,IAS 16
15/07/2024,CT129329,642,642,37059638.24đ,Giao dịch mua bán,Finance,CUST0025,VEND0032,Expense,IAS 1,Expense,IAS 1
16/01/2024,CT296482,632,131,46770953.03,Giao dịch mua bán,Sales,CUST0062,VEND0085,Expense,IAS 1,Expense,IAS 1
13/11/2024,CT108770,214,331,19972083.84,Giao dịch mua bán,HR,CUST0165,VEND0058,Asset,IAS 16,Asset,IAS 16
17/04/2024,CT548877,131,511,20458363.79,Giao dịch mua bán,HR,CUST0126,VEND0091,Asset,IAS 16,Asset,IAS 16
15/08/2024,CT112232,632,112,23205909.96,Giao dịch mua bán,HR,CUST0083,VEND0146,Expense,IAS 1,Expense,IAS 1
12/03/2024,CT721921,214,112,9058632.44,Giao dịch mua bán,Production,CUST0041,VEND0193,Asset,IAS 16,Asset,IAS 16
29/01/2024,CT583729,642,131,46029788.46,Giao dịch mua bán,Sales,CUST0047,VEND0164,Expense,IAS 1,Expense,IAS 1
27/08/2024,CT561775,214,152,49174548.54,Giao dịch mua bán,Sales,CUST0050,VEND0187,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT963128,152,214,9214843.01,Giao dịch mua bán,Sales,CUST0034,VEND0092,Asset,IAS 16,Asset,IAS 16
16/01/2024,CT918322,511,331,34975176.56,Giao dịch mua bán,Sales,CUST0041,VEND0087,Revenue,IFRS 15,Revenue,IFRS 15
30/09/2024,CT304482,131,331,31876396.21,Giao dịch mua bán,IT,CUST0067,VEND0072,Asset,IAS 16,Asset,IAS 16
01/01/2024,CT945020,632,642,48835700.38,Giao dịch mua bán,Finance,CUST0148,VEND0017,Expense,IAS 1,Expense,IAS 1
26/05/2024,CT372817,214,211,10121309.3,Giao dịch mua bán,Sales,CUST0077,VEND0157,Asset,IAS 16,Asset,IAS 16
12/11/2024,CT912347,111,642,7674301.31,Giao dịch mua bán,Production,CUST0174,VEND0039,Asset,IAS 16,Asset,IAS 16
15/12/2024,CT752329,152,156,24014847.94,Giao dịch mua bán,Sales,CUST0018,VEND0116,Asset,IAS 16,Asset,IAS 16
10/06/2024,CT446514,642,511,36738120.19,Giao dịch mua bán,IT,CUST0109,VEND0147,Expense,IAS 1,Expense,IAS 1
08/08/2024,CT338461,511,331,40840403.64,Giao dịch mua bán,Finance,CUST0134,VEND0163,Revenue,IFRS 15,Revenue,IFRS 15
11/06/2024,CT488012,152,152,27497676.42,Giao dịch mua bán,Sales,CUST0089,VEND0178,Asset,IAS 16,Asset,IAS 16
28/03/2024,CT309274,331,511,13636562.84,Giao dịch mua bán,IT,CUST0026,VEND0016,Liability,IAS 37,Liability,IAS 37
25/07/2024,CT138267,131,156,27414720.92,Giao dịch mua bán,Sales,CUST0160,VEND0197,Asset,IAS 16,Asset,IAS 16
08/03/2024,CT420615,511,511,49450489.35,Giao dịch mua bán,Production,CUST0064,VEND0168,Revenue,IFRS 15,Revenue,IFRS 15
02/12/2024,CT869760,156,511,7068486.6,Giao dịch mua bán,Finance,CUST0163,VEND0049,Asset,IAS 16,Asset,IAS 16
18/04/2024,CT097239,511,511,42916465.17,Giao dịch mua bán,HR,CUST0088,VEND0160,Revenue,IFRS 15,Revenue,IFRS 15
22/09/2024,CT651584,511,214,32915171.5,Giao dịch mua bán,Finance,CUST0152,VEND0136,Revenue,IFRS 15,Revenue,IFRS 15
29/09/2024,CT802894,112,211,29882856.72,Giao dịch mua bán,Finance,CUST0148,VEND0176,Asset,IAS 16,Asset,IAS 16
29/08/2024,CT095298,214,152,10105786.48,Giao dịch mua bán,HR,CUST0025,VEND0047,Asset,IAS 16,Asset,IAS 16
12/06/2024,CT373495,331,642,26883987.21,Giao dịch mua bán,Finance,CUST0143,VEND0059,Liability,IAS 37,Liability,IAS 37
15/11/2024,CT907140,112,511,18244702.94,Giao dịch mua bán,HR,CUST0043,VEND0080,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT339792,131,112,9173704.29,Giao dịch mua bán,Production,CUST0126,VEND0023,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT990518,156,642,27241895.17,Giao dịch mua bán,Sales,CUST0013,VEND0028,Asset,IAS 16,Asset,IAS 16
25/01/2024,CT705724,214,331,21608269.12,Giao dịch mua bán,Finance,CUST0080,VEND0113,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT905571,112,511,14964196.48,Giao dịch mua bán,HR,CUST0071,VEND0184,Asset,IAS 16,Asset,IAS 16
09/09/2024,CT960620,511,642,47542656,Giao dịch mua bán,Production,CUST0056,VEND0078,Revenue,IFRS 15,Revenue,IFRS 15
23/05/2024,CT423215,112,152,31977253.19,Giao dịch mua bán,HR,CUST0053,VEND0146,Asset,IAS 16,Asset,IAS 16
18/02/2024,CT724035,156,632,21303108.3,Giao dịch mua bán,HR,CUST0046,VEND0118,Asset,IAS 16,Asset,IAS 16
06/06/2024,CT108681,112,331,7863914.3,Giao dịch mua bán,Production,CUST0165,VEND0147,Asset,IAS 16,Asset,IAS 16
11/03/2024,CT070287,331,111,15276413.06,Giao dịch mua bán,HR,CUST0140,VEND0061,Liability,IAS 37,Liability,IAS 37
04/02/2024,CT083156,112,112,22496997.59,Giao dịch mua bán,Sales,CUST0017,VEND0131,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT899122,511,331,21220759.91,Giao dịch mua bán,Production,CUST0020,VEND0187,Revenue,IFRS 15,Revenue,IFRS 15
20/08/2024,CT741407,156,211,25774346.45,Giao dịch mua bán,Finance,CUST0178,VEND0134,Asset,IAS 16,Asset,IAS 16
08/08/2024,CT343080,131,131,24393237.46,Giao dịch mua bán,Production,CUST0028,VEND0004,Asset,IAS 16,Asset,IAS 16
29/02/2024,CT438632,156,131,47844089.23,Giao dịch mua bán,Sales,CUST0024,VEND0054,Asset,IAS 16,Asset,IAS 16
17/01/2024,CT629289,112,331,6679760.32,Giao dịch mua bán,HR,CUST0037,VEND0058,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT714298,211,211,42369345.35,Giao dịch mua bán,Finance,CUST0086,VEND0001,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT009566,511,111,28538731.59,Giao dịch mua bán,Production,CUST0199,VEND0099,Revenue,IFRS 15,Revenue,IFRS 15
21/03/2024,CT222493,642,632,22093149.96,Giao dịch mua bán,Sales,CUST0125,VEND0013,Expense,IAS 1,Expense,IAS 1
